record_id,source_type,source,title,event_date,content,mentioned_entity,read_count,comment_count,url
COMM_000358,comment,东方财富股吧,H股比A便宜得多了，同股同权，为什么不去买港股呢？,2026-06-02,H股比A便宜得多了，同股同权，为什么不去买港股呢？,平安银行(000001),146,4,"https://guba.eastmoney.com/news,000001,1718534860.html"
COMM_000359,comment,东方财富股吧,别涨了，再涨我就要挣钱了,2026-06-02,别涨了，再涨我就要挣钱了,平安银行(000001),40,0,"https://guba.eastmoney.com/news,000001,1718635298.html"
COMM_000360,comment,东方财富股吧,$平安银行(SZ000001)$,2026-06-02,$平安银行(SZ000001)$,平安银行(000001),40,0,"https://guba.eastmoney.com/news,000001,1718603282.html"
COMM_000361,comment,东方财富股吧,平安银行：融资净偿还691.45万元，融资余额54.86亿元,2026-06-02,平安银行：融资净偿还691.45万元，融资余额54.86亿元,平安银行(000001),88,0,"https://guba.eastmoney.com/news,000001,1718530199.html"
COMM_000362,comment,东方财富股吧,明天特大阳线可能涨停板，能买的赶快买。,2026-06-02,明天特大阳线可能涨停板，能买的赶快买。,平安银行(000001),134,2,"https://guba.eastmoney.com/news,000001,1718486492.html"
COMM_000363,comment,东方财富股吧,什么时候分红啊,2026-06-01,什么时候分红啊,平安银行(000001),383,9,"https://guba.eastmoney.com/news,000001,1718398399.html"
COMM_000364,comment,东方财富股吧,深发展12号分红，深发展是可以涨停的,2026-06-01,深发展12号分红，深发展是可以涨停的,平安银行(000001),144,1,"https://guba.eastmoney.com/news,000001,1718451571.html"
COMM_000365,comment,东方财富股吧,跌一个点没买又拉升了,2026-06-01,跌一个点没买又拉升了,平安银行(000001),55,1,"https://guba.eastmoney.com/news,000001,1717991343.html"
COMM_000366,comment,东方财富股吧,珍惜14的平安银行，11左右请不要珍惜,2026-06-01,珍惜14的平安银行，11左右请不要珍惜,平安银行(000001),54,0,"https://guba.eastmoney.com/news,000001,1718474233.html"
COMM_000367,comment,东方财富股吧,中国平安6月10号分红，为啥平安银行还没有公告股权登记信息啊，一般不都是平安银行,2026-06-01,中国平安6月10号分红，为啥平安银行还没有公告股权登记信息啊，一般不都是平安银行,平安银行(000001),432,3,"https://guba.eastmoney.com/news,000001,1718428641.html"
COMM_000368,comment,东方财富股吧,市值管理纳入刚性考核：将市值表现直接与高管薪酬、职务任免挂钩。对于连续12个月股,2026-06-01,市值管理纳入刚性考核：将市值表现直接与高管薪酬、职务任免挂钩。对于连续12个月股,平安银行(000001),349,1,"https://guba.eastmoney.com/news,000001,1718450150.html"
COMM_000369,comment,东方财富股吧,，这只股票的规律就是五月买十月卖,2026-05-30,，这只股票的规律就是五月买十月卖,平安银行(000001),92,0,"https://guba.eastmoney.com/news,000001,1717653706.html"
COMM_000370,comment,东方财富股吧,期待大阳，必定大阳。,2026-06-01,期待大阳，必定大阳。,平安银行(000001),112,3,"https://guba.eastmoney.com/news,000001,1717779511.html"
COMM_000371,comment,东方财富股吧,你连续两天压招商银行一头！,2026-06-01,你连续两天压招商银行一头！,平安银行(000001),55,0,"https://guba.eastmoney.com/news,000001,1718447891.html"
COMM_000372,comment,东方财富股吧,太菜了,2026-06-01,太菜了,平安银行(000001),48,0,"https://guba.eastmoney.com/news,000001,1718420646.html"
COMM_000373,comment,东方财富股吧,今天不走，周一跌到你怀疑人生,2026-05-29,今天不走，周一跌到你怀疑人生,平安银行(000001),560,20,"https://guba.eastmoney.com/news,000001,1717221452.html"
COMM_000374,comment,东方财富股吧,中科金财和智谱、MiniMax、甲骨文均有合作，同时有Token业务。,2026-06-01,中科金财和智谱、MiniMax、甲骨文均有合作，同时有Token业务。,平安银行(000001),97,0,"https://guba.eastmoney.com/news,600584,1718385493.html"
COMM_000375,comment,东方财富股吧,中科金财和智谱、MiniMax、甲骨文均有合作，同时有Token业务。,2026-06-01,中科金财和智谱、MiniMax、甲骨文均有合作，同时有Token业务。,平安银行(000001),96,0,"https://guba.eastmoney.com/news,000767,1718385386.html"
COMM_000376,comment,东方财富股吧,回本了要不要卖呢？,2026-06-01,回本了要不要卖呢？,平安银行(000001),80,2,"https://guba.eastmoney.com/news,000001,1718213523.html"
COMM_000377,comment,东方财富股吧,尾盘大单跑了好多，估计周一要低开,2026-05-29,尾盘大单跑了好多，估计周一要低开,平安银行(000001),190,2,"https://guba.eastmoney.com/news,000001,1717504824.html"
COMM_000378,comment,东方财富股吧,最高价收盘，明天接着涨,2026-06-01,最高价收盘，明天接着涨,平安银行(000001),50,0,"https://guba.eastmoney.com/news,000001,1718366967.html"
COMM_000379,comment,东方财富股吧,一卖就涨,2026-06-01,一卖就涨,平安银行(000001),54,1,"https://guba.eastmoney.com/news,000001,1718326308.html"
COMM_000380,comment,东方财富股吧,12.5的本，能回本吗,2026-06-01,12.5的本，能回本吗,平安银行(000001),90,1,"https://guba.eastmoney.com/news,000001,1718326902.html"
COMM_000381,comment,东方财富股吧,看看人家风华高科，涨的都兜不住了！也学学人家吧！经理该换的就换，该撤的就撤！不称,2026-06-01,看看人家风华高科，涨的都兜不住了！也学学人家吧！经理该换的就换，该撤的就撤！不称,平安银行(000001),43,0,"https://guba.eastmoney.com/news,000001,1718346243.html"
COMM_000382,comment,东方财富股吧,你们说平安银行2028年能到15吗,2026-05-31,你们说平安银行2028年能到15吗,平安银行(000001),430,10,"https://guba.eastmoney.com/news,000001,1717747540.html"
COMM_000383,comment,东方财富股吧,珍惜10块钱的平安银行,2026-06-01,珍惜10块钱的平安银行,平安银行(000001),45,0,"https://guba.eastmoney.com/news,000001,1718331678.html"
COMM_000384,comment,东方财富股吧,董秘:14块钱的平安银行要珍惜。一句话套了大家三年,2026-06-01,董秘:14块钱的平安银行要珍惜。一句话套了大家三年,平安银行(000001),223,7,"https://guba.eastmoney.com/news,000001,1718201949.html"
COMM_000385,comment,东方财富股吧,今天表现像3月25日那天走势，可以参考,2026-06-01,今天表现像3月25日那天走势，可以参考,平安银行(000001),83,2,"https://guba.eastmoney.com/news,000001,1718300901.html"
COMM_000386,comment,东方财富股吧,依然是银行板块倒数,2026-06-01,依然是银行板块倒数,平安银行(000001),34,0,"https://guba.eastmoney.com/news,000001,1718325103.html"
COMM_000387,comment,东方财富股吧,11到不了吗,2026-06-01,11到不了吗,平安银行(000001),95,4,"https://guba.eastmoney.com/news,000001,1718229433.html"
COMM_000388,comment,东方财富股吧,尾盘抢银行都没抢平安，悲剧,2026-06-01,尾盘抢银行都没抢平安，悲剧,平安银行(000001),68,1,"https://guba.eastmoney.com/news,000001,1718284727.html"
COMM_000389,comment,东方财富股吧,分红时间一直不说,2026-06-01,分红时间一直不说,平安银行(000001),83,1,"https://guba.eastmoney.com/news,000001,1718299962.html"
COMM_000390,comment,东方财富股吧,四大行都1个点了，不知道你在压什么,2026-06-01,四大行都1个点了，不知道你在压什么,平安银行(000001),39,0,"https://guba.eastmoney.com/news,000001,1718278021.html"
COMM_000391,comment,东方财富股吧,还没涨又压盘？,2026-06-01,还没涨又压盘？,平安银行(000001),35,0,"https://guba.eastmoney.com/news,000001,1718277148.html"
COMM_000392,comment,东方财富股吧,还没涨又压盘。,2026-06-01,还没涨又压盘。,平安银行(000001),35,0,"https://guba.eastmoney.com/news,000001,1718275441.html"
COMM_000393,comment,东方财富股吧,"不买过几天除权成本就会变高了,每年都这样想买便宜结果买得更高",2026-06-01,"不买过几天除权成本就会变高了,每年都这样想买便宜结果买得更高",平安银行(000001),72,2,"https://guba.eastmoney.com/news,000001,1718199419.html"
COMM_000394,comment,东方财富股吧,10.92已经买入200万,2026-06-01,10.92已经买入200万,平安银行(000001),134,4,"https://guba.eastmoney.com/news,000001,1718188504.html"
COMM_000395,comment,东方财富股吧,[旺柴][成交],2026-06-01,[旺柴][成交],平安银行(000001),39,0,"https://guba.eastmoney.com/news,000001,1718224294.html"
COMM_000396,comment,东方财富股吧,平安银行今天主力出货,2026-06-01,平安银行今天主力出货,平安银行(000001),36,0,"https://guba.eastmoney.com/news,000001,1718197929.html"
COMM_000397,comment,东方财富股吧,10.6几卖出的，你们的心情怎么样？股息这么高，你们就不能等等吗？把你们郁闷的心,2026-06-01,10.6几卖出的，你们的心情怎么样？股息这么高，你们就不能等等吗？把你们郁闷的心,平安银行(000001),319,2,"https://guba.eastmoney.com/news,000001,1718140094.html"
COMM_000398,comment,东方财富股吧,你只需要知道十年后除了分红之外净资产至少达到40元以上就足够了,2026-06-01,你只需要知道十年后除了分红之外净资产至少达到40元以上就足够了,平安银行(000001),105,3,"https://guba.eastmoney.com/news,000001,1718047375.html"
COMM_000399,comment,东方财富股吧,跌狠了就反弹，涨高了就下跌，正常现象，看你如何把握操作。,2026-06-01,跌狠了就反弹，涨高了就下跌，正常现象，看你如何把握操作。,平安银行(000001),48,0,"https://guba.eastmoney.com/news,000001,1718139860.html"
COMM_000400,comment,东方财富股吧,$平安银行(SZ000001)$,2026-06-01,$平安银行(SZ000001)$,平安银行(000001),40,0,"https://guba.eastmoney.com/news,000001,1718121081.html"
COMM_000401,comment,东方财富股吧,比兴业强势,2026-06-01,比兴业强势,平安银行(000001),55,1,"https://guba.eastmoney.com/news,000001,1718073269.html"
COMM_000402,comment,东方财富股吧,亚洲股市暴发…韩日涨到溶洞！！有人问平银大散清空,2026-06-01,亚洲股市暴发…韩日涨到溶洞！！有人问平银大散清空,平安银行(000001),67,1,"https://guba.eastmoney.com/news,000001,1718088510.html"
COMM_000403,comment,东方财富股吧,深发展彻底被上海银行超越了,2026-06-01,深发展彻底被上海银行超越了,平安银行(000001),85,2,"https://guba.eastmoney.com/news,000001,1718068065.html"
COMM_000404,comment,东方财富股吧,今天能上11不,2026-06-01,今天能上11不,平安银行(000001),58,2,"https://guba.eastmoney.com/news,000001,1718052015.html"
COMM_000405,comment,东方财富股吧,"投资的人需要克制那种急于暴利的心态,虽然短期看人家挣得不错,其实都不正常的,它会",2026-06-01,"投资的人需要克制那种急于暴利的心态,虽然短期看人家挣得不错,其实都不正常的,它会",平安银行(000001),43,0,"https://guba.eastmoney.com/news,000001,1718071866.html"
COMM_000406,comment,东方财富股吧,保险，券商，银行，最近应该有大动作！上证先到4400+,2026-06-01,保险，券商，银行，最近应该有大动作！上证先到4400+,平安银行(000001),38,0,"https://guba.eastmoney.com/news,000001,1718071095.html"
COMM_000407,comment,东方财富股吧,除权前，能否上11.6很重要，能上，除权后直接填权拉升，到13+！,2026-06-01,除权前，能否上11.6很重要，能上，除权后直接填权拉升，到13+！,平安银行(000001),54,0,"https://guba.eastmoney.com/news,000001,1718068037.html"
COMM_000408,comment,东方财富股吧,不出来护盘吗，还等什么,2026-06-01,不出来护盘吗，还等什么,平安银行(000001),34,0,"https://guba.eastmoney.com/news,000001,1718043353.html"
COMM_000409,comment,东方财富股吧,科技股ETF全翻倍了，分红股主力又不肯大量进来。主力散户双方耗着吧，现在科技股就,2026-06-01,科技股ETF全翻倍了，分红股主力又不肯大量进来。主力散户双方耗着吧，现在科技股就,平安银行(000001),79,0,"https://guba.eastmoney.com/news,000001,1718022747.html"
COMM_000410,comment,东方财富股吧,这跟3月24，25的走势一模一样啊？后面应该来个10连阳,2026-06-01,这跟3月24，25的走势一模一样啊？后面应该来个10连阳,平安银行(000001),48,0,"https://guba.eastmoney.com/news,000001,1718022000.html"
COMM_000411,comment,东方财富股吧,啥时候发钱？放假带孩子去玩,2026-06-01,啥时候发钱？放假带孩子去玩,平安银行(000001),42,0,"https://guba.eastmoney.com/news,000001,1718006169.html"
COMM_000412,comment,东方财富股吧,有谁知道中证金出完没有,2026-06-01,有谁知道中证金出完没有,平安银行(000001),35,1,"https://guba.eastmoney.com/news,000001,1717864339.html"
COMM_000413,comment,东方财富股吧,这么大的量应该是证金杀的回马枪,2026-06-01,这么大的量应该是证金杀的回马枪,平安银行(000001),55,1,"https://guba.eastmoney.com/news,000001,1717888666.html"
COMM_000414,comment,东方财富股吧,主力终于睡醒了？,2026-06-01,主力终于睡醒了？,平安银行(000001),47,1,"https://guba.eastmoney.com/news,000001,1717953223.html"
COMM_000415,comment,东方财富股吧,主力不让涨，没办法,2026-06-01,主力不让涨，没办法,平安银行(000001),42,0,"https://guba.eastmoney.com/news,000001,1717958006.html"
COMM_000416,comment,东方财富股吧,……,2026-06-01,……,平安银行(000001),36,0,"https://guba.eastmoney.com/news,000001,1717945210.html"
COMM_000417,comment,东方财富股吧,一路被超越，继重庆、苏州、南京后，现在又要被建行超啦,2026-06-01,一路被超越，继重庆、苏州、南京后，现在又要被建行超啦,平安银行(000001),38,0,"https://guba.eastmoney.com/news,000001,1717903087.html"
